Symbol, Total Value, Profitable Value, Giveaway Value, Best Future Value, earningsQuarterlyGrowth, priceToBook, forwardPE, pegRatio, 52WeekChange, marketPrice, Industry, earningsDate, recommendation
ALGN,1435,107,50,453,0.359,13.180494,60.728138,5.68,0.87800443,508.39,Healthcare,1/26/2021, 6:00:00 PM,{"period":"0m","strongBuy":7,"buy":4,"hold":0,"sell":0,"strongSell":0}
CTSH,1435,334,98,233,-0.3,3.7986262,19.77582,8.77,0.27327287,78.38,Technology,2/2/2021, 6:00:00 PM,{"period":"0m","strongBuy":10,"buy":14,"hold":9,"sell":0,"strongSell":0}
WEC,1441,175,466,288,0.139,2.7840993,23.002491,4.01,0.017764568,91.98,Utilities,1/27/2021, 6:00:00 PM,{"period":"0m","strongBuy":3,"buy":1,"hold":6,"sell":1,"strongSell":0}
PH,1442,258,362,221,-0.052,5.418713,19.302881,2.55,0.3231851,274.44,Industrials,2/3/2021, 6:00:00 PM,{"period":"0m","strongBuy":6,"buy":7,"hold":7,"sell":0,"strongSell":0}
RMD,1445,85,421,412,0.485,11.06345,37.459705,1.84,0.31108975,208.73,Healthcare,1/27/2021, 6:00:00 PM,{"period":"0m","strongBuy":1,"buy":3,"hold":2,"sell":3,"strongSell":1}
SYK,1448,112,416,322,0.333,6.7195277,25.600883,3.86,0.13684213,235.13,Healthcare,1/25/2021, 6:00:00 PM,{"period":"0m","strongBuy":11,"buy":6,"hold":8,"sell":1,"strongSell":1}
ANET,1452,298,35,354,-0.194,6.8017163,28.328907,5.19,0.3961941,276.37,Technology,2/10/2021, 6:00:00 PM,{"period":"0m","strongBuy":5,"buy":11,"hold":9,"sell":0,"strongSell":0}
WY,1461,21,467,371,1.859,2.8011205,29.90654,5.29,0.079257965,31.75,Real Estate,1/28/2021, 6:00:00 PM,{"period":"0m","strongBuy":4,"buy":2,"hold":8,"sell":0,"strongSell":0}
TDY,1463,274,424,395,-0.12,4.721816,34.41474,1.36,0.116068125,391.79,Technology,1/19/2021, 6:00:00 PM,{"period":"0m","strongBuy":0,"buy":1,"hold":2,"sell":0,"strongSell":0}
IT,1467,387,233,415,-0.59,13.337643,38.214813,3.23,-0.02007091,156.01,Technology,2/1/2021, 6:00:00 PM,{"period":"0m","strongBuy":3,"buy":5,"hold":4,"sell":0,"strongSell":0}
NEE,1474,97,358,365,0.398,3.877476,29.52,3.67,0.23272228,73.28,Utilities,1/21/2021, 6:00:00 PM,{"period":"0m","strongBuy":5,"buy":8,"hold":2,"sell":0,"strongSell":0}
PSA,1475,295,419,376,-0.184,8.010338,30.353104,1.92,0.06731987,216.58,Real Estate,2/22/2021, 6:00:00 PM,{"period":"0m","strongBuy":1,"buy":0,"hold":14,"sell":3,"strongSell":0}
SPG,1478,407,431,359,-0.731,15.721696,28.72549,3.53,-0.3962083,90.44,Real Estate,2/1/2021, 6:00:00 PM,{"period":"0m","strongBuy":7,"buy":10,"hold":5,"sell":0,"strongSell":0}
EL,1481,275,181,419,-0.121,19.953718,38.946117,3.38,0.2044797,246.53,Consumer Defensive,2/4/2021, 6:00:00 PM,{"period":"0m","strongBuy":7,"buy":12,"hold":5,"sell":0,"strongSell":0}
WHR,1483,186,469,40,0.109,3.3828695,9.706068,51.2,0.23360145,182.41,Consumer Cyclical,1/26/2021, 6:00:00 PM,{"period":"0m","strongBuy":0,"buy":4,"hold":8,"sell":0,"strongSell":0}
POOL,1492,82,371,405,0.498,23.008652,36.75626,2.31,0.6214957,331.4,Consumer Cyclical,2/10/2021, 6:00:00 PM,{"period":"0m","strongBuy":3,"buy":0,"hold":3,"sell":0,"strongSell":0}
DXCM,1498,71,182,471,0.576,22.263412,106.987686,4.18,0.63697565,347.19,Healthcare,2/10/2021, 6:00:00 PM,{"period":"0m","strongBuy":8,"buy":3,"hold":7,"sell":0,"strongSell":0}
ODFL,1504,137,351,368,0.23,7.429787,29.615042,2.47,0.6191871,198.7,Industrials,2/3/2021, 6:00:00 PM,{"period":"0m","strongBuy":1,"buy":4,"hold":9,"sell":1,"strongSell":0}
PYPL,1505,33,366,434,1.21,13.5738735,47.358406,2.47,0.9536369,215.34,Financial Services,1/26/2021, 6:00:00 PM,{"period":"0m","strongBuy":14,"buy":18,"hold":12,"sell":0,"strongSell":0}
UPS,1506,177,489,240,0.118,26.019775,19.952606,2.23,0.41370034,164.24,Industrials,1/27/2021, 6:00:00 PM,{"period":"0m","strongBuy":4,"buy":2,"hold":19,"sell":1,"strongSell":0}
RSG,1507,278,403,320,-0.128,3.6141553,25.532259,3.34,0.063724995,93.49,Industrials,2/10/2021, 6:00:00 PM,{"period":"0m","strongBuy":2,"buy":2,"hold":8,"sell":0,"strongSell":0}
FAST,1508,223,175,386,0.037,9.789139,31.954546,4.42,0.3154236,48.39,Industrials,1/19/2021, 6:00:00 PM,{"period":"0m","strongBuy":6,"buy":3,"hold":9,"sell":0,"strongSell":0}
TEL,1515,355,405,232,-0.382,4.161116,19.712856,2.05,0.24020588,118.47,Technology,1/26/2021, 6:00:00 PM,{"period":"0m","strongBuy":5,"buy":4,"hold":3,"sell":1,"strongSell":0}
VMC,1515,264,468,344,-0.074,3.102909,27.66534,3.37,-0.024376571,137.76,Basic Materials,2/15/2021, 6:00:00 PM,{"period":"0m","strongBuy":7,"buy":5,"hold":3,"sell":0,"strongSell":0}
JKHY,1516,231,293,398,0.021,7.701661,35.094597,5.78,0.06448972,153.84,Technology,2/1/2021, 6:00:00 PM,{"period":"0m","strongBuy":0,"buy":1,"hold":6,"sell":1,"strongSell":0}
NKE,1521,183,372,407,0.11,23.31354,37.137836,1.91,0.39064884,137.58,Consumer Cyclical,12/17/2020, 6:00:00 PM,{"period":"0m","strongBuy":7,"buy":12,"hold":17,"sell":1,"strongSell":0}
SHW,1521,142,430,335,0.224,15.463955,26.91423,3.09,0.24003029,719.82,Basic Materials,1/27/2021, 6:00:00 PM,{"period":"0m","strongBuy":8,"buy":8,"hold":7,"sell":0,"strongSell":0}
WMT,1523,74,476,321,0.562,5.1105547,25.565218,3.87,0.21951222,147.04,Consumer Defensive,2/17/2021, 6:00:00 PM,{"period":"0m","strongBuy":8,"buy":7,"hold":15,"sell":1,"strongSell":1}
IR,1524,328,198,313,-0.286,2.1098733,25.039549,4.78,0.2249862,44.79,Industrials,2/14/2021, 6:00:00 PM,{"period":"0m","strongBuy":5,"buy":2,"hold":14,"sell":0,"strongSell":0}
MKC,1524,202,287,385,0.074,6.338286,31.883957,6.78,0.11466408,93.05,Consumer Defensive,1/25/2021, 6:00:00 PM,{"period":"0m","strongBuy":1,"buy":2,"hold":10,"sell":1,"strongSell":0}
TTWO,1531,101,417,392,0.383,7.17043,33.60601,2.21,0.55007744,187.82,Communication Services,2/3/2021, 6:00:00 PM,{"period":"0m","strongBuy":6,"buy":10,"hold":3,"sell":1,"strongSell":0}
ANSS,1537,286,40,435,-0.155,8.01667,47.54397,8.35,0.2994883,334.04,Technology,2/23/2021, 6:00:00 PM,{"period":"0m","strongBuy":2,"buy":0,"hold":13,"sell":2,"strongSell":0}
STE,1539,178,407,336,0.117,4.352867,27.06686,3.14,0.23529017,189.76,Healthcare,2/7/2021, 6:00:00 PM,{"period":"0m","strongBuy":3,"buy":3,"hold":2,"sell":0,"strongSell":0}
ZBH,1540,365,463,198,-0.437,2.4738522,17.732164,6.63,-0.05546671,145.99,Healthcare,2/1/2021, 6:00:00 PM,{"period":"0m","strongBuy":9,"buy":9,"hold":9,"sell":1,"strongSell":0}
MNST,1543,165,352,391,0.163,10.037632,33.59542,2.66,0.40854526,88.03,Consumer Defensive,2/24/2021, 6:00:00 PM,{"period":"0m","strongBuy":4,"buy":10,"hold":4,"sell":0,"strongSell":0}
WELL,1548,369,456,467,-0.448,1.6645079,97.34848,2.48,-0.18329728,64.03,Real Estate,2/9/2021, 6:00:00 PM,{"period":"0m","strongBuy":0,"buy":0,"hold":0,"sell":0,"strongSell":0}
NSC,1549,279,359,261,-0.134,3.999082,21.060877,3.54,0.23451936,236.5,Industrials,1/26/2021, 6:00:00 PM,{"period":"0m","strongBuy":4,"buy":4,"hold":17,"sell":2,"strongSell":0}
ITW,1561,273,245,333,-0.118,23.897629,26.854881,13.63,0.14701068,202.55,Industrials,1/28/2021, 6:00:00 PM,{"period":"0m","strongBuy":4,"buy":4,"hold":10,"sell":0,"strongSell":0}
VRSK,1561,8,488,400,4.647,13.039592,35.7256,3.42,0.29594493,192.2,Industrials,2/15/2021, 6:00:00 PM,{"period":"0m","strongBuy":4,"buy":5,"hold":10,"sell":1,"strongSell":0}
NVDA,1562,84,369,430,0.486,21.012838,44.527805,2.49,1.3119256,518.89,Technology,2/10/2021, 6:00:00 PM,{"period":"0m","strongBuy":7,"buy":14,"hold":15,"sell":1,"strongSell":1}
BKNG,1576,386,120,413,-0.589,17.415453,37.488068,296.25,0.04721248,2104.87,Consumer Cyclical,2/23/2021, 6:00:00 PM,{"period":"0m","strongBuy":0,"buy":0,"hold":0,"sell":0,"strongSell":0}
NFLX,1577,158,370,446,0.187,21.515242,55.727577,1.95,0.65418625,501.09,Communication Services,1/18/2021, 6:00:00 PM,{"period":"0m","strongBuy":11,"buy":14,"hold":14,"sell":1,"strongSell":1}
UNP,1591,276,483,268,-0.123,7.9697003,21.648188,3.41,0.12754738,202.52,Industrials,1/20/2021, 6:00:00 PM,{"period":"0m","strongBuy":5,"buy":7,"hold":16,"sell":1,"strongSell":0}
MTD,1598,128,312,423,0.25,61.482735,40.829884,3.81,0.46539605,1151.82,Healthcare,2/3/2021, 6:00:00 PM,{"period":"0m","strongBuy":3,"buy":1,"hold":8,"sell":0,"strongSell":0}
IDXX,1609,109,247,459,0.343,88.33108,67.79049,4.41,0.78584576,454.27,Healthcare,1/28/2021, 6:00:00 PM,{"period":"0m","strongBuy":4,"buy":2,"hold":3,"sell":1,"strongSell":0}
MKTX,1611,127,302,457,0.255,23.16611,66.063934,3.67,0.46166158,551.58,Financial Services,1/26/2021, 6:00:00 PM,{"period":"0m","strongBuy":0,"buy":3,"hold":2,"sell":0,"strongSell":0}
SPGI,1611,322,437,339,-0.263,176.8209,27.341751,2.41,0.19151914,325.83,Financial Services,2/3/2021, 6:00:00 PM,{"period":"0m","strongBuy":2,"buy":9,"hold":4,"sell":0,"strongSell":0}
CCI,1618,338,170,458,-0.326,7.1523175,67.09787,5.02,0.17234194,157.22,Real Estate,2/23/2021, 6:00:00 PM,{"period":"0m","strongBuy":4,"buy":9,"hold":8,"sell":0,"strongSell":0}
ILMN,1624,315,240,443,-0.235,10.624068,52.942726,12.51,0.043540716,343.71,Healthcare,1/26/2021, 6:00:00 PM,{"period":"0m","strongBuy":6,"buy":5,"hold":6,"sell":1,"strongSell":0}
MAA,1625,316,340,447,-0.238,2.3567014,56.064514,8.42,-0.06802505,120.18,Real Estate,1/26/2021, 6:00:00 PM,{"period":"0m","strongBuy":5,"buy":7,"hold":7,"sell":0,"strongSell":0}
RHI,1626,349,414,250,-0.354,6.0429215,20.709677,9.31,0.0374918,64.13,Industrials,1/27/2021, 6:00:00 PM,{"period":"0m","strongBuy":1,"buy":3,"hold":6,"sell":1,"strongSell":1}
TJX,1642,216,429,309,0.046,14.246279,24.741571,33.34,0.09009898,66.52,Consumer Cyclical,2/23/2021, 6:00:00 PM,{"period":"0m","strongBuy":9,"buy":14,"hold":4,"sell":0,"strongSell":0}
REG,1643,413,383,417,-0.777,1.3190261,38.590164,9.51,-0.23794103,47.61,Real Estate,2/9/2021, 6:00:00 PM,{"period":"0m","strongBuy":5,"buy":4,"hold":9,"sell":0,"strongSell":0}
TFX,1644,375,425,374,-0.491,5.516597,30.23817,3.04,0.052513123,383.35,Healthcare,2/17/2021, 6:00:00 PM,{"period":"0m","strongBuy":5,"buy":5,"hold":2,"sell":0,"strongSell":0}
TXN,1649,257,432,345,-0.051,17.703924,27.691378,2.95,0.26394904,162,Technology,1/19/2021, 6:00:00 PM,{"period":"0m","strongBuy":6,"buy":8,"hold":17,"sell":1,"strongSell":0}
VAR,1650,200,482,357,0.083,7.671149,28.619673,3.33,0.21862352,174.88,Healthcare,1/26/2021, 6:00:00 PM,{"period":"0m","strongBuy":2,"buy":0,"hold":6,"sell":0,"strongSell":0}
ECL,1667,372,176,425,-0.47,10.500214,41.588345,6.78,0.1896441,223.08,Basic Materials,2/15/2021, 6:00:00 PM,{"period":"0m","strongBuy":6,"buy":6,"hold":9,"sell":1,"strongSell":0}
MA,1667,327,311,421,-0.282,56.354565,39.687275,5.01,0.1025728,331.52,Financial Services,1/26/2021, 6:00:00 PM,{"period":"0m","strongBuy":14,"buy":20,"hold":4,"sell":1,"strongSell":0}
SNPS,1674,139,418,389,0.229,7.3515787,33.24754,3.23,0.73052704,234.17,Technology,2/16/2021, 6:00:00 PM,{"period":"0m","strongBuy":4,"buy":3,"hold":2,"sell":0,"strongSell":0}
WM,1677,305,480,312,-0.212,6.8164907,25.034708,6.56,0.03017056,114.94,Industrials,2/10/2021, 6:00:00 PM,{"period":"0m","strongBuy":3,"buy":3,"hold":5,"sell":1,"strongSell":0}
MAR,1679,409,314,439,-0.742,182.0255,50.19922,73.87,-0.13110209,131.77,Consumer Cyclical,2/23/2021, 6:00:00 PM,{"period":"0m","strongBuy":5,"buy":8,"hold":11,"sell":1,"strongSell":0}
O,1681,412,391,426,-0.773,2.0244434,41.98611,8.46,-0.17223442,59.93,Real Estate,2/16/2021, 6:00:00 PM,{"period":"0m","strongBuy":3,"buy":1,"hold":12,"sell":2,"strongSell":1}
DRE,1691,403,151,455,-0.683,2.8383179,64.983055,12.26,0.11324048,38.24,Real Estate,1/26/2021, 6:00:00 PM,{"period":"0m","strongBuy":2,"buy":3,"hold":10,"sell":0,"strongSell":0}
PAYX,1696,300,365,372,-0.199,11.879932,30.006536,9.55,0.08138025,91.34,Industrials,12/22/2020, 6:00:00 PM,{"period":"0m","strongBuy":2,"buy":0,"hold":14,"sell":1,"strongSell":2}
EQIX,1700,368,163,464,-0.448,5.8146853,81.5219,5.87,0.22398722,686.99,Real Estate,2/9/2021, 6:00:00 PM,{"period":"0m","strongBuy":7,"buy":14,"hold":4,"sell":0,"strongSell":0}
HON,1708,380,239,337,-0.533,8.332558,27.134008,14.22,0.21672344,211.97,Industrials,1/28/2021, 6:00:00 PM,{"period":"0m","strongBuy":7,"buy":9,"hold":4,"sell":0,"strongSell":0}
WST,1721,87,496,442,0.462,11.349097,51.558598,2.87,0.79273355,266.67,Healthcare,2/10/2021, 6:00:00 PM,{"period":"0m","strongBuy":3,"buy":1,"hold":2,"sell":1,"strongSell":0}
V,1730,330,493,375,-0.294,14.078777,30.329412,3.17,0.10738826,207.61,Financial Services,1/27/2021, 6:00:00 PM,{"period":"0m","strongBuy":13,"buy":22,"hold":4,"sell":0,"strongSell":0}
ROST,1734,398,428,311,-0.646,13.319952,24.960176,21.43,-0.013724983,113.32,Consumer Cyclical,2/28/2021, 6:00:00 PM,{"period":"0m","strongBuy":6,"buy":11,"hold":8,"sell":0,"strongSell":0}
VFC,1734,389,487,366,-0.604,11.473587,29.576792,6.26,-0.078477204,86.9,Consumer Cyclical,1/20/2021, 6:00:00 PM,{"period":"0m","strongBuy":4,"buy":5,"hold":13,"sell":1,"strongSell":0}
IPGP,1745,354,282,429,-0.378,4.5055394,43.913864,3.12,0.43387294,206.92,Technology,2/10/2021, 6:00:00 PM,{"period":"0m","strongBuy":3,"buy":4,"hold":3,"sell":0,"strongSell":0}
ROP,1746,288,406,358,-0.155,4.3395467,28.719263,6.43,0.19466388,415,Industrials,1/27/2021, 6:00:00 PM,{"period":"0m","strongBuy":5,"buy":5,"hold":3,"sell":0,"strongSell":0}
ROL,1759,49,433,431,0.806,19.33052,44.71951,8.36,0.66833484,36.0933,Consumer Cyclical,1/26/2021, 6:00:00 PM,{"period":"0m","strongBuy":0,"buy":1,"hold":3,"sell":0,"strongSell":0}
CMG,1775,297,243,452,-0.186,20.14442,60.634327,4.64,0.57999,1317.23,Consumer Cyclical,2/1/2021, 6:00:00 PM,{"period":"0m","strongBuy":3,"buy":4,"hold":23,"sell":4,"strongSell":1}
ZBRA,1785,283,486,329,-0.147,10.421198,26.183079,3.08,0.47801924,375.14,Technology,2/10/2021, 6:00:00 PM,{"period":"0m","strongBuy":4,"buy":2,"hold":5,"sell":0,"strongSell":0}
ZTS,1792,188,501,409,0.106,21.04895,37.360657,4.2,0.2615056,158.12,Healthcare,2/10/2021, 6:00:00 PM,{"period":"0m","strongBuy":7,"buy":7,"hold":7,"sell":0,"strongSell":0}
UAA,1803,391,478,472,-0.619,5.3092146,122.64286,8.5,-0.15956926,17.6,Consumer Cyclical,2/8/2021, 6:00:00 PM,{"period":"0m","strongBuy":2,"buy":2,"hold":19,"sell":6,"strongSell":4}
ULTA,1831,361,484,314,-0.424,8.061666,25.084122,231.4,0.065395474,272.13,Consumer Cyclical,3/9/2021, 6:00:00 PM,{"period":"0m","strongBuy":4,"buy":8,"hold":13,"sell":0,"strongSell":0}
ISRG,1837,302,295,449,-0.209,9.645894,57.31523,11.36,0.28804827,758.07,Healthcare,1/20/2021, 6:00:00 PM,{"period":"0m","strongBuy":6,"buy":5,"hold":5,"sell":1,"strongSell":0}
TWTR,2002,309,477,451,-0.215,5.2180967,57.797752,3.86,0.6609622,51.21,Communication Services,2/3/2021, 6:00:00 PM,{"period":"0m","strongBuy":2,"buy":2,"hold":21,"sell":10,"strongSell":1}
XLNX,2012,282,499,427,-0.146,14.370068,43.062878,6.12,0.4923221,143.86,Technology,1/25/2021, 6:00:00 PM,{"period":"0m","strongBuy":2,"buy":5,"hold":16,"sell":2,"strongSell":0}
PAYC,2026,333,375,469,-0.298,38.612682,100.9262,9.09,0.63361335,426.99,Technology,2/2/2021, 6:00:00 PM,{"period":"0m","strongBuy":9,"buy":2,"hold":5,"sell":0,"strongSell":0}
TYL,2026,246,485,462,-0.027,9.574581,76.666664,8.1,0.5547507,449.59,Technology,2/9/2021, 6:00:00 PM,{"period":"0m","strongBuy":2,"buy":7,"hold":3,"sell":0,"strongSell":0}
NOW,2103,404,436,465,-0.683,39.200466,96.30107,4.37,0.9069519,538,Technology,1/26/2021, 6:00:00 PM,{"period":"0m","strongBuy":13,"buy":17,"hold":4,"sell":0,"strongSell":0}
FANG,10287,9999,122,90,-9999,0.82808656,12.558897,1.26,-0.42855513,49.94,Energy,2/15/2021, 6:00:00 PM,{"period":"0m","strongBuy":9,"buy":19,"hold":2,"sell":0,"strongSell":0}
MO,10288,9999,54,34,-9999,25.45885,9.347826,1.76,-0.15019763,42.95,Consumer Defensive,1/27/2021, 6:00:00 PM,{"period":"0m","strongBuy":5,"buy":3,"hold":6,"sell":0,"strongSell":0}
CXO,10300,9999,77,153,-9999,1.5804856,15.738806,0.44,-0.21627653,63.96,Energy,2/15/2021, 6:00:00 PM,{"period":"0m","strongBuy":10,"buy":15,"hold":5,"sell":0,"strongSell":0}
AIZ,10329,9999,6,83,-9999,1.3164471,12.322461,0.76,0.013801575,132.52,Financial Services,2/8/2021, 6:00:00 PM,{"period":"0m","strongBuy":0,"buy":1,"hold":2,"sell":0,"strongSell":0}
LNC,10377,9999,253,3,-9999,0.460334,5.369247,0.67,-0.15044683,52.65,Financial Services,2/2/2021, 6:00:00 PM,{"period":"0m","strongBuy":2,"buy":4,"hold":6,"sell":1,"strongSell":0}
F,10394,9,188,23,4.612,1.0833534,8.590477,9999,-0.039403617,9.12,Consumer Cyclical,2/1/2021, 6:00:00 PM,{"period":"0m","strongBuy":0,"buy":4,"hold":18,"sell":2,"strongSell":0}
DISCK,10415,171,135,13,0.145,1.7202268,7.9874606,9999,-0.15320706,25.48,Communication Services,11/4/2020, 6:00:00 PM,{"period":"0m","strongBuy":0,"buy":0,"hold":1,"sell":0,"strongSell":0}
CINF,10423,42,73,260,0.952,1.3228718,21.041994,9999,-0.24153262,80.97,Financial Services,2/2/2021, 6:00:00 PM,{"period":"0m","strongBuy":0,"buy":1,"hold":5,"sell":1,"strongSell":0}
T,10429,317,5,39,-0.239,1.2585738,9.660436,9999,-0.19642395,30.69,Communication Services,1/26/2021, 6:00:00 PM,{"period":"0m","strongBuy":6,"buy":3,"hold":20,"sell":0,"strongSell":1}
FE,10453,166,199,68,0.161,2.2931762,11.59542,9999,-0.3737374,30.22,Utilities,2/4/2021, 6:00:00 PM,{"period":"0m","strongBuy":1,"buy":5,"hold":11,"sell":0,"strongSell":0}
CAH,10468,9999,116,26,-9999,11.221831,8.811688,1.87,0.010800719,55.45,Healthcare,2/3/2021, 6:00:00 PM,{"period":"0m","strongBuy":0,"buy":1,"hold":15,"sell":0,"strongSell":0}
AMP,10469,9999,21,46,-9999,3.749169,10.177282,1.61,0.14512658,192.85,Financial Services,1/26/2021, 6:00:00 PM,{"period":"0m","strongBuy":3,"buy":3,"hold":5,"sell":0,"strongSell":0}
C,10509,346,64,48,-0.343,0.69751203,10.213172,9999,-0.23377979,60.5,Financial Services,1/14/2021, 6:00:00 PM,{"period":"0m","strongBuy":5,"buy":12,"hold":10,"sell":1,"strongSell":1}
FITB,10521,207,123,74,0.058,0.9347328,12.151112,9999,-0.11578268,27.78,Financial Services,1/20/2021, 6:00:00 PM,{"period":"0m","strongBuy":1,"buy":2,"hold":22,"sell":2,"strongSell":1}
HIG,10534,281,185,21,-0.142,0.9482989,8.484405,9999,-0.24271208,47.4,Financial Services,1/31/2021, 6:00:00 PM,{"period":"0m","strongBuy":1,"buy":6,"hold":11,"sell":0,"strongSell":0}
CMA,10536,324,69,105,-0.277,0.97962296,13.238693,9999,-0.26666665,53.06,Financial Services,1/18/2021, 6:00:00 PM,{"period":"0m","strongBuy":2,"buy":8,"hold":15,"sell":1,"strongSell":1}
DISH,10557,90,132,97,0.428,1.492395,12.953237,9999,0.044676423,36.21,Communication Services,2/16/2021, 6:00:00 PM,{"period":"0m","strongBuy":3,"buy":8,"hold":9,"sell":3,"strongSell":0}
PRGO,10557,9999,322,59,-9999,1.1212476,11.092808,1.19,-0.11413747,48.76,Healthcare,2/24/2021, 6:00:00 PM,{"period":"0m","strongBuy":2,"buy":4,"hold":11,"sell":1,"strongSell":0}
AES,10560,9999,36,118,-9999,7.019582,13.645162,1.92,0.09189463,20.85,Utilities,2/25/2021, 6:00:00 PM,{"period":"0m","strongBuy":1,"buy":4,"hold":4,"sell":0,"strongSell":0}
BIIB,10581,381,97,37,-0.546,3.4536378,9.550237,9999,-0.19897145,242.98,Healthcare,1/27/2021, 6:00:00 PM,{"period":"0m","strongBuy":8,"buy":13,"hold":11,"sell":0,"strongSell":0}
CFG,10602,335,65,87,-0.301,0.73670614,12.498233,9999,-0.12211472,36,Financial Services,1/19/2021, 6:00:00 PM,{"period":"0m","strongBuy":4,"buy":7,"hold":10,"sell":2,"strongSell":0}
KEY,10612,227,259,66,0.029,0.97729516,11.478261,9999,-0.21233219,16.08,Financial Services,1/20/2021, 6:00:00 PM,{"period":"0m","strongBuy":6,"buy":12,"hold":9,"sell":1,"strongSell":0}
HBAN,10660,296,190,81,-0.185,1.2264061,12.314286,9999,-0.15710557,13.03,Financial Services,1/20/2021, 6:00:00 PM,{"period":"0m","strongBuy":7,"buy":8,"hold":11,"sell":0,"strongSell":0}
IBM,10660,232,227,52,0.016,5.221209,10.666953,9999,-0.073510826,124.96,Technology,1/20/2021, 6:00:00 PM,{"period":"0m","strongBuy":4,"buy":3,"hold":15,"sell":3,"strongSell":0}
BSX,10679,9999,91,247,-9999,3.0910761,20.487804,4.19,-0.25663722,34,Healthcare,2/2/2021, 6:00:00 PM,{"period":"0m","strongBuy":10,"buy":8,"hold":6,"sell":0,"strongSell":0}
RF,10682,118,379,56,0.296,0.91838545,10.867133,9999,-0.0986079,15.85,Financial Services,1/21/2021, 6:00:00 PM,{"period":"0m","strongBuy":1,"buy":4,"hold":19,"sell":2,"strongSell":1}
IVZ,10684,199,257,25,0.084,0.8266988,8.712195,9999,-0.0022345781,17.51,Financial Services,1/26/2021, 6:00:00 PM,{"period":"0m","strongBuy":5,"buy":6,"hold":5,"sell":0,"strongSell":0}
CNP,10690,382,80,149,-0.552,1.9976121,15.535714,9999,-0.17457306,21.8,Utilities,2/24/2021, 6:00:00 PM,{"period":"0m","strongBuy":2,"buy":0,"hold":14,"sell":0,"strongSell":0}
MTB,10690,310,261,78,-0.225,1.08718,12.241245,9999,-0.25989532,127.98,Financial Services,1/20/2021, 6:00:00 PM,{"period":"0m","strongBuy":1,"buy":3,"hold":14,"sell":3,"strongSell":1}
JPM,10696,221,265,101,0.04,1.5119058,13.12404,9999,-0.12945974,120.27,Financial Services,1/14/2021, 6:00:00 PM,{"period":"0m","strongBuy":4,"buy":9,"hold":13,"sell":1,"strongSell":1}
KMI,10725,270,260,163,-0.101,1.0580302,16.20879,9999,-0.28328472,14.79,Energy,1/19/2021, 6:00:00 PM,{"period":"0m","strongBuy":5,"buy":6,"hold":8,"sell":0,"strongSell":0}
EXC,10749,347,127,129,-0.351,1.2220013,13.91554,9999,-0.07852352,41.2,Utilities,2/8/2021, 6:00:00 PM,{"period":"0m","strongBuy":6,"buy":8,"hold":2,"sell":1,"strongSell":0}
KIM,10749,9999,262,364,-9999,1.1651789,29.5,1.61,-0.2769608,14.82,Real Estate,2/10/2021, 6:00:00 PM,{"period":"0m","strongBuy":3,"buy":5,"hold":13,"sell":0,"strongSell":0}
MHK,10749,115,323,122,0.319,1.1756444,13.708036,9999,-0.01892978,132.98,Consumer Cyclical,2/10/2021, 6:00:00 PM,{"period":"0m","strongBuy":7,"buy":10,"hold":5,"sell":0,"strongSell":0}
MCK,10753,9999,283,43,-9999,4.761334,9.873375,1.16,0.22827005,177.68,Healthcare,2/1/2021, 6:00:00 PM,{"period":"0m","strongBuy":1,"buy":3,"hold":9,"sell":1,"strongSell":0}
NRG,10784,341,348,15,-0.331,4.188865,8.053398,9999,-0.17298102,33.91,Utilities,2/24/2021, 6:00:00 PM,{"period":"0m","strongBuy":4,"buy":4,"hold":1,"sell":0,"strongSell":0}
GPC,10786,239,225,177,0,4.6464643,16.82149,9999,-0.07869011,97.04,Consumer Cyclical,2/16/2021, 6:00:00 PM,{"period":"0m","strongBuy":1,"buy":1,"hold":8,"sell":2,"strongSell":0}
GILD,10806,9999,221,32,-9999,4.3640018,9.20606,183.2,-0.08106482,60.45,Healthcare,2/1/2021, 6:00:00 PM,{"period":"0m","strongBuy":2,"buy":11,"hold":15,"sell":0,"strongSell":0}
PPL,10809,359,329,65,-0.408,1.5773509,11.414634,9999,-0.22537929,28.12,Utilities,2/11/2021, 6:00:00 PM,{"period":"0m","strongBuy":2,"buy":1,"hold":12,"sell":0,"strongSell":0}
STZ,10825,9999,96,244,-9999,3.3856122,20.265547,2.51,0.12247801,207.29,Consumer Defensive,12/2/2020, 6:00:00 PM,{"period":"0m","strongBuy":5,"buy":8,"hold":6,"sell":0,"strongSell":0}
PNC,10837,204,324,178,0.07,1.2241176,16.822014,9999,-0.096477985,143.99,Financial Services,1/14/2021, 6:00:00 PM,{"period":"0m","strongBuy":4,"buy":8,"hold":17,"sell":0,"strongSell":0}
FCX,10838,9999,216,123,-9999,3.871323,13.748604,0.18,0.9003862,24.86,Basic Materials,1/20/2021, 6:00:00 PM,{"period":"0m","strongBuy":2,"buy":5,"hold":12,"sell":4,"strongSell":0}
HOLX,10840,9999,229,156,-9999,7.0740533,15.846481,0.63,0.3876027,76.25,Healthcare,1/26/2021, 6:00:00 PM,{"period":"0m","strongBuy":7,"buy":7,"hold":5,"sell":0,"strongSell":0}
SCHW,10850,323,83,243,-0.266,2.4449723,20.258196,9999,-0.005832672,50.1,Financial Services,1/13/2021, 6:00:00 PM,{"period":"0m","strongBuy":5,"buy":9,"hold":5,"sell":0,"strongSell":0}
